Player,Runs,Balls,4s,6s,SR,Dismissal,Wicket_Taker,MatchID,Team,Match,Date,Teams
Wriddhiman Saha,6,9,1,0,66.67,Catch Out,Rajpoot,669,Kings XI Punjab,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Manish Pandey,54,51,3,1,105.88,Bowled,Rajpoot,669,Kings XI Punjab,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Shakib Al Hasan,28,29,3,0,96.55,Catch Out,Mujee,669,Kings XI Punjab,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Yusuf Pathan,21,19,1,1,110.53,Not out,Not applicable,669,Kings XI Punjab,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Mohammad Nabi,4,2,1,0,200.00,Catch Out,Rajpoot,669,Kings XI Punjab,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
KL Rahul,32,26,4,1,123.08,Bowled,Rashid Khan,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Chris Gayle,23,22,1,2,104.55,Caught  Bowled,Basil Thampi,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Mayank Agarwal,12,15,0,0,80.00,Catch Out,Shaki,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Karun Nair,13,17,0,0,76.47,LBW,Rashid Khan,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Aaron Finch,8,4,0,1,200.00,Catch Out,Shaki,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Manoj Tiwary,1,5,0,0,20.00,Catch Out,Sandeep Sharma,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Ravichandran Ashwin,4,6,0,0,66.67,Catch Out,Rashid Khan,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Andrew Tye,4,2,1,0,200.00,LBW,Sandeep Sharma,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Barinder Sran,2,5,0,0,40.00,Run out,Not applicable,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Ankit Rajpoot,8,9,1,0,88.89,Bowled,Basil Thampi,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Mujeeb Ur Rahman,10,5,2,0,200.00,Not out,Not applicable,669,Sunrisers Hyderabad,25,2018-04-26,Sunrisers Hyderabad v Punjab Kings
Prithvi Shaw,62,44,7,2,140.91,Bowled,Chawla,670,Kolkata Knight Riders,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Colin Munro,33,18,4,2,183.33,Bowled,Shivam Mavi,670,Kolkata Knight Riders,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Shreyas Iyer,93,40,3,10,232.50,Not out,Not applicable,670,Kolkata Knight Riders,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Rishabh Pant,0,1,0,0,0.00,Catch Out,Russell,670,Kolkata Knight Riders,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Glenn Maxwell,27,18,1,2,150.00,Run out,Not applicable,670,Kolkata Knight Riders,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Vijay Shankar,0,0,0,0,0.00,Not out,Not applicable,670,Kolkata Knight Riders,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Chris Lynn,5,6,1,0,83.33,Bowled,Maxwell,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Sunil Narine,26,9,1,3,288.89,Catch Out,Boult,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Robin Uthappa,1,2,0,0,50.00,Catch Out,Boult,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Nitish Rana,8,7,1,0,114.29,Caught  Bowled,Avesh Khan,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Dinesh Karthik,18,18,0,1,100.00,Catch Out,Mishra,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Shubman Gill,37,29,3,1,127.59,Run out,Not applicable,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Andre Russell,44,30,3,4,146.67,Bowled,Avesh Khan,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Shivam Mavi,0,3,0,0,0.00,Bowled,Mishra,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Piyush Chawla,2,4,0,0,50.00,Catch Out,Maxwell,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Mitchell Johnson,12,6,2,0,200.00,Not out,Not applicable,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Kuldeep Yadav,7,6,1,0,116.67,Not out,Not applicable,670,Delhi Daredevils,26,2018-04-27,Delhi Capitals v Kolkata Knight Riders
Shane Watson,12,11,1,0,109.09,Catch Out,Pandya,671,Mumbai Indians,27,2018-04-28,Chennai Super Kings v Mumbai Indians
Ambati Rayudu,46,35,2,4,131.43,Catch Out,Pandya,671,Mumbai Indians,27,2018-04-28,Chennai Super Kings v Mumbai Indians
Suresh Raina,75,47,6,4,159.57,Not out,Not applicable,671,Mumbai Indians,27,2018-04-28,Chennai Super Kings v Mumbai Indians
M S Dhoni,26,21,3,1,123.81,Catch Out,McClenaghan,671,Mumbai Indians,27,2018-04-28,Chennai Super Kings v Mumbai Indians
Dwayne Bravo,0,1,0,0,0.00,Catch Out,McClenaghan,671,Mumbai Indians,27,2018-04-28,Chennai Super Kings v Mumbai Indians
Sam Billings,3,5,0,0,60.00,Catch Out,Pandya,671,Mumbai Indians,27,2018-04-28,Chennai Super Kings v Mumbai Indians
Ravindra Jadeja,0,0,0,0,0.00,Not out,Not applicable,671,Mumbai Indians,27,2018-04-28,Chennai Super Kings v Mumbai Indians
Suryakumar Yadav,44,34,5,1,129.41,Catch Out,Har,671,Chennai Super Kings,27,2018-04-28,Chennai Super Kings v Mumbai Indians
Evin Lewis,47,43,3,2,109.30,Catch Out,Bravo,671,Chennai Super Kings,27,2018-04-28,Chennai Super Kings v Mumbai Indians
Rohit Sharma,56,33,6,2,169.70,Not out,Not applicable,671,Chennai Super Kings,27,2018-04-28,Chennai Super Kings v Mumbai Indians
Hardik Pandya,13,8,0,1,162.50,Not out,Not applicable,671,Chennai Super Kings,27,2018-04-28,Chennai Super Kings v Mumbai Indians
Alex Hales,45,39,4,0,115.38,Catch Out,Gowtham,672,Sunrisers Hyderabad,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Shikhar Dhawan,6,4,1,0,150.00,Bowled,Gowtham,672,Sunrisers Hyderabad,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Kane Williamson,63,43,7,2,146.51,Catch Out,Sodhi,672,Sunrisers Hyderabad,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Manish Pandey,16,15,1,0,106.67,Catch Out,Unadkat,672,Sunrisers Hyderabad,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Shakib Al Hasan,6,6,1,0,100.00,Catch Out,Archer,672,Sunrisers Hyderabad,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Yusuf Pathan,2,3,0,0,66.67,Catch Out,Archer,672,Sunrisers Hyderabad,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Wriddhiman Saha,11,7,1,0,157.14,Not out,Not applicable,672,Sunrisers Hyderabad,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Rashid Khan,1,3,0,0,33.33,Catch Out,Archer,672,Sunrisers Hyderabad,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Basil Thampi,0,0,0,0,0.00,Not out,Not applicable,672,Sunrisers Hyderabad,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Ajinkya Rahane,65,53,5,1,122.64,Not out,Not applicable,672,Rajasthan Royals,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Rahul Tripathi,4,5,0,0,80.00,Bowled,Sandeep Sharma,672,Rajasthan Royals,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Sanju Samson,40,30,3,1,133.33,Catch Out,Kaul,672,Rajasthan Royals,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Ben Stokes,0,3,0,0,0.00,Bowled,Pathan,672,Rajasthan Royals,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Jos Buttler,10,11,0,0,90.91,Catch Out,Rashid Khan,672,Rajasthan Royals,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Mahipal Lomror,11,12,0,0,91.67,Catch Out,Kaul,672,Rajasthan Royals,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Krishnappa Gowtham,8,5,1,0,160.00,Catch Out,Basil Thampi,672,Rajasthan Royals,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Jofra Archer,1,1,0,0,100.00,Not out,Not applicable,672,Rajasthan Royals,28,2018-04-29,Rajasthan Royals v Sunrisers Hyderabad
Quinton de Kock,29,27,3,1,107.41,Catch Out,man Gill,673,Kolkata Knight Riders,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Brendon McCullum,38,28,4,2,135.71,Catch Out,Russell,673,Kolkata Knight Riders,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Virat Kohli,68,44,5,3,154.55,Not out,Not applicable,673,Kolkata Knight Riders,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Manan Vohra,0,1,0,0,0.00,Bowled,Russell,673,Kolkata Knight Riders,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Mandeep Singh,19,14,0,2,135.71,Catch Out,Russell,673,Kolkata Knight Riders,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Colin de Grandhomme,11,6,0,1,183.33,Not out,Not applicable,673,Kolkata Knight Riders,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Chris Lynn,62,52,7,1,119.23,Not out,Not applicable,673,Royal Challengers Bengaluru,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Sunil Narine,27,19,3,1,142.11,Catch Out,Ashwin,673,Royal Challengers Bengaluru,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Robin Uthappa,36,21,3,3,171.43,Catch Out,Ashwin,673,Royal Challengers Bengaluru,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Nitish Rana,15,10,2,0,150.00,Not out,Not applicable,673,Royal Challengers Bengaluru,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Andre Russell,0,1,0,0,0.00,Catch Out,Mohammed Siraj,673,Royal Challengers Bengaluru,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Dinesh Karthik,23,10,2,1,230.00,Catch Out,Mohammed Siraj,673,Royal Challengers Bengaluru,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Shubman Gill,5,2,1,0,250.00,Not out,Not applicable,673,Royal Challengers Bengaluru,29,2018-04-29,Royal Challengers Bengaluru v Kolkata Knight Riders
Shane Watson,78,40,4,7,195.00,Catch Out,Mishra,674,Delhi Daredevils,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Faf du Plessis,33,33,3,1,100.00,Catch Out,Shankar,674,Delhi Daredevils,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Suresh Raina,1,2,0,0,50.00,Bowled,Maxwell,674,Delhi Daredevils,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Ambati Rayudu,41,24,5,1,170.83,Run out,Not applicable,674,Delhi Daredevils,30,2018-04-30,Chennai Super Kings v Delhi Capitals
M S Dhoni,51,22,2,5,231.82,Not out,Not applicable,674,Delhi Daredevils,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Ravindra Jadeja,0,0,0,0,0.00,Not out,Not applicable,674,Delhi Daredevils,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Prithvi Shaw,9,5,2,0,180.00,Catch Out,Asif,674,Chennai Super Kings,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Colin Munro,26,16,3,2,162.50,Catch Out,Asif,674,Chennai Super Kings,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Shreyas Iyer,13,14,1,0,92.86,Run out,Not applicable,674,Chennai Super Kings,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Rishabh Pant,79,45,7,4,175.56,Catch Out,Ngidi,674,Chennai Super Kings,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Glenn Maxwell,6,5,1,0,120.00,Bowled,Jadeja,674,Chennai Super Kings,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Vijay Shankar,54,31,1,5,174.19,Not out,Not applicable,674,Chennai Super Kings,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Rahul Tewatia,3,4,0,0,75.00,Not out,Not applicable,674,Chennai Super Kings,30,2018-04-30,Chennai Super Kings v Delhi Capitals
Manan Vohra,45,31,2,4,145.16,LBW,Markande,675,Mumbai Indians,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Quinton de Kock,7,13,1,0,53.85,Catch Out,McClenaghan,675,Mumbai Indians,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Brendon McCullum,37,25,4,2,148.00,Run out,Not applicable,675,Mumbai Indians,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Virat Kohli,32,26,2,1,123.08,Catch Out,Pandya,675,Mumbai Indians,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Mandeep Singh,14,10,1,1,140.00,Catch Out,Pandya,675,Mumbai Indians,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Colin de Grandhomme,23,10,0,3,230.00,Not out,Not applicable,675,Mumbai Indians,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Washington Sundar,1,3,0,0,33.33,Catch Out,Pandya,675,Mumbai Indians,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Tim Southee,1,2,0,0,50.00,Catch Out,Bumrah,675,Mumbai Indians,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Umesh Yadav,1,2,0,0,50.00,Not out,Not applicable,675,Mumbai Indians,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Suryakumar Yadav,9,9,2,0,100.00,LBW,Yadav,675,Royal Challengers Bengaluru,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Ishan Kishan,0,1,0,0,0.00,Bowled,Southee,675,Royal Challengers Bengaluru,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Jean-Paul Duminy,23,29,3,0,79.31,Run out,Not applicable,675,Royal Challengers Bengaluru,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Rohit Sharma,0,1,0,0,0.00,Catch Out,Yadav,675,Royal Challengers Bengaluru,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Kieron Pollard,13,13,1,0,100.00,Catch Out,Mohammed Siraj,675,Royal Challengers Bengaluru,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Hardik Pandya,50,42,5,1,119.05,Catch Out,Southee,675,Royal Challengers Bengaluru,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Krunal Pandya,23,19,1,1,121.05,Catch Out,Mohammed Siraj,675,Royal Challengers Bengaluru,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Ben Cutting,12,6,1,1,200.00,Not out,Not applicable,675,Royal Challengers Bengaluru,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Mitchell McClenaghan,0,0,0,0,0.00,Not out,Not applicable,675,Royal Challengers Bengaluru,31,2018-05-01,Royal Challengers Bengaluru v Mumbai Indians
Prithvi Shaw,47,25,4,4,188.00,Caught  Bowled,Gopal,676,Rajasthan Royals,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Colin Munro,0,1,0,0,0.00,Catch Out,Kulkarni,676,Rajasthan Royals,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Shreyas Iyer,50,35,3,3,142.86,Catch Out,Unadkat,676,Rajasthan Royals,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Rishabh Pant,69,29,7,5,237.93,Catch Out,Unadkat,676,Rajasthan Royals,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Glenn Maxwell,5,5,0,0,100.00,Catch Out,w,676,Rajasthan Royals,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Vijay Shankar,17,6,2,1,283.33,Catch Out,Unadkat,676,Rajasthan Royals,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Liam Plunkett,1,2,0,0,50.00,Not out,Not applicable,676,Rajasthan Royals,32,2018-05-02,Delhi Capitals v Rajasthan Royals
DArcy Short,44,25,2,4,176.00,Catch Out,Maxwell,676,Delhi Daredevils,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Jos Buttler,67,26,4,7,257.69,Stumped Out,Mishra,676,Delhi Daredevils,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Sanju Samson,3,5,0,0,60.00,Catch Out,Boult,676,Delhi Daredevils,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Ben Stokes,1,2,0,0,50.00,Catch Out,Boult,676,Delhi Daredevils,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Rahul Tripathi,9,8,1,0,112.50,Run out,Not applicable,676,Delhi Daredevils,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Krishnappa Gowtham,18,6,2,1,300.00,Not out,Not applicable,676,Delhi Daredevils,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Jofra Archer,0,0,0,0,0.00,Not out,Not applicable,676,Delhi Daredevils,32,2018-05-02,Delhi Capitals v Rajasthan Royals
Shane Watson,36,25,4,2,144.00,Catch Out,Narine,677,Chennai Super Kings,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Faf du Plessis,27,15,4,1,180.00,Bowled,Chawla,677,Chennai Super Kings,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Suresh Raina,31,26,4,0,119.23,Catch Out,Kuldeep Yadav,677,Chennai Super Kings,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Ambati Rayudu,21,17,3,0,123.53,Bowled,Narine,677,Chennai Super Kings,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
M S Dhoni,43,25,1,4,172.00,Not out,Not applicable,677,Chennai Super Kings,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Ravindra Jadeja,12,12,1,0,100.00,Catch Out,Chawla,677,Chennai Super Kings,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Karn Sharma,0,0,0,0,0.00,Not out,Not applicable,677,Chennai Super Kings,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Chris Lynn,12,6,0,2,200.00,Catch Out,Ngidi,677,Kolkata Knight Riders,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Sunil Narine,32,20,4,2,160.00,Catch Out,Jadeja,677,Kolkata Knight Riders,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Robin Uthappa,6,8,1,0,75.00,Catch Out,Asif,677,Kolkata Knight Riders,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Shubman Gill,57,36,6,2,158.33,Not out,Not applicable,677,Kolkata Knight Riders,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Rinku Singh,16,18,2,0,88.89,Bowled,Har,677,Kolkata Knight Riders,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
Dinesh Karthik,45,18,7,1,250.00,Not out,Not applicable,677,Kolkata Knight Riders,33,2018-05-03,Kolkata Knight Riders v Chennai Super Kings
KL Rahul,24,20,1,2,120.00,Catch Out,Markande,678,Mumbai Indians,34,2018-05-04,Punjab Kings v Mumbai Indians
Chris Gayle,50,40,6,2,125.00,Catch Out,Cutting,678,Mumbai Indians,34,2018-05-04,Punjab Kings v Mumbai Indians
Yuvraj Singh,14,14,0,1,100.00,Run out,Not applicable,678,Mumbai Indians,34,2018-05-04,Punjab Kings v Mumbai Indians
Karun Nair,23,12,1,2,191.67,Catch Out,McClenaghan,678,Mumbai Indians,34,2018-05-04,Punjab Kings v Mumbai Indians
Axar Patel,13,12,0,1,108.33,Catch Out,Bumrah,678,Mumbai Indians,34,2018-05-04,Punjab Kings v Mumbai Indians
Marcus Stoinis,29,15,2,2,193.33,Not out,Not applicable,678,Mumbai Indians,34,2018-05-04,Punjab Kings v Mumbai Indians
Mayank Agarwal,11,7,0,1,157.14,Catch Out,Pandya,678,Mumbai Indians,34,2018-05-04,Punjab Kings v Mumbai Indians
Ravichandran Ashwin,0,0,0,0,0.00,Not out,Not applicable,678,Mumbai Indians,34,2018-05-04,Punjab Kings v Mumbai Indians
Suryakumar Yadav,57,42,6,3,135.71,Catch Out,Stoinis,678,Kings XI Punjab,34,2018-05-04,Punjab Kings v Mumbai Indians
Evin Lewis,10,13,0,0,76.92,Catch Out,Mujee,678,Kings XI Punjab,34,2018-05-04,Punjab Kings v Mumbai Indians
Ishan Kishan,25,19,0,3,131.58,Bowled,Mujee,678,Kings XI Punjab,34,2018-05-04,Punjab Kings v Mumbai Indians
Hardik Pandya,23,13,2,1,176.92,Bowled,Tye,678,Kings XI Punjab,34,2018-05-04,Punjab Kings v Mumbai Indians
Rohit Sharma,24,15,1,2,160.00,Not out,Not applicable,678,Kings XI Punjab,34,2018-05-04,Punjab Kings v Mumbai Indians
Krunal Pandya,31,12,4,2,258.33,Not out,Not applicable,678,Kings XI Punjab,34,2018-05-04,Punjab Kings v Mumbai Indians
Parthiv Patel,53,41,5,2,129.27,Caught  Bowled,Jadeja,679,Royal Challengers Bengaluru,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Brendon McCullum,5,3,1,0,166.67,Catch Out,Ngidi,679,Royal Challengers Bengaluru,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Virat Kohli,8,11,1,0,72.73,Bowled,Jadeja,679,Royal Challengers Bengaluru,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
AB de Villiers,1,4,0,0,25.00,Stumped Out,Har,679,Royal Challengers Bengaluru,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Mandeep Singh,7,13,0,0,53.85,Catch Out,Jadeja,679,Royal Challengers Bengaluru,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Colin de Grandhomme,8,8,1,0,100.00,Catch Out,Willey,679,Royal Challengers Bengaluru,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Murugan Ashwin,1,2,0,0,50.00,Stumped Out,Har,679,Royal Challengers Bengaluru,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Tim Southee,36,26,3,1,138.46,Not out,Not applicable,679,Royal Challengers Bengaluru,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Umesh Yadav,1,5,0,0,20.00,Run out,Not applicable,679,Royal Challengers Bengaluru,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Mohammed Siraj,3,7,0,0,42.86,Run out,Not applicable,679,Royal Challengers Bengaluru,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Shane Watson,11,14,2,0,78.57,Bowled,Yadav,679,Chennai Super Kings,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Ambati Rayudu,32,25,3,2,128.00,Catch Out,Ashwin,679,Chennai Super Kings,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Suresh Raina,25,21,2,1,119.05,Catch Out,Yadav,679,Chennai Super Kings,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Dhrun Shorey,8,9,0,1,88.89,Catch Out,de Grandhomme,679,Chennai Super Kings,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
M S Dhoni,31,23,1,3,134.78,Not out,Not applicable,679,Chennai Super Kings,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Dwayne Bravo,14,17,0,1,82.35,Not out,Not applicable,679,Chennai Super Kings,35,2018-05-05,Chennai Super Kings v Royal Challengers Bengaluru
Prithvi Shaw,65,36,6,3,180.56,Catch Out,Rashid Khan,680,Delhi Daredevils,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
Glenn Maxwell,2,3,0,0,66.67,Run out,Not applicable,680,Delhi Daredevils,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
Shreyas Iyer,44,36,3,2,122.22,Catch Out,Kaul,680,Delhi Daredevils,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
Rishabh Pant,18,19,1,0,94.74,LBW,Rashid Khan,680,Delhi Daredevils,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
Naman Ojha,1,4,0,0,25.00,Run out,Not applicable,680,Delhi Daredevils,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
Vijay Shankar,23,13,1,1,176.92,Not out,Not applicable,680,Delhi Daredevils,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
Dan Christian,7,9,0,0,77.78,Not out,Not applicable,680,Delhi Daredevils,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
Alex Hales,45,31,3,3,145.16,Bowled,Mishra,680,Sunrisers Hyderabad,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
Shikhar Dhawan,33,30,2,1,110.00,Bowled,Mishra,680,Sunrisers Hyderabad,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
Kane Williamson,32,30,0,1,106.67,Not out,Not applicable,680,Sunrisers Hyderabad,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
Manish Pandey,21,17,2,0,123.53,Catch Out,Plunkett,680,Sunrisers Hyderabad,36,2018-05-05,Sunrisers Hyderabad v Delhi Capitals
